"Identificatie";"Namespace";"Omschrijving";"GeometriePunt.X_RD";"GeometriePunt.Y_RD";"KRWwatertype.code";"LigtInGeoobject.identificatie";"HoortBijGeoobject.identificatie";"Wegingsfactor";"jaar"
"MBP037_FPA_2017";"NL11";"dummyMeetpuntVoorToetsing";134847;469266;"M10";"nietNodig";"NL11_Sterenzodden";0.263962471500976;2017
"MBP037_FPA_2020";"NL11";"dummyMeetpuntVoorToetsing";134847;469266;"M10";"nietNodig";"NL11_Sterenzodden";0.263962471500976;2020
"OBT006_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";135140;464797;"M10";"nietNodig";"NL11_OostelijkeBinnenpolder";0.509647993436684;2015
"OBT006_FPA_2021";"NL11";"dummyMeetpuntVoorToetsing";135140;464797;"M10";"nietNodig";"NL11_OostelijkeBinnenpolder";0.509647993436684;2021
"OBT001_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";136518;465784;"M10";"nietNodig";"NL11_OostelijkeBinnenpolder";0.246755910436729;2015
"OBT001_FPA_2021";"NL11";"dummyMeetpuntVoorToetsing";136518;465784;"M10";"nietNodig";"NL11_OostelijkeBinnenpolder";0.246755910436729;2021
"WLP001_FPA_2011";"NL11";"dummyMeetpuntVoorToetsing";131213;469140;"M20";"nietNodig";"NL11_Waterleidingplas";1;2011
"LVO003_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";132028;470021;"M20";"nietNodig";"NL11_Waterleidingplas";1;2014
"LVO003_FPA_2020";"NL11";"dummyMeetpuntVoorToetsing";132028;470021;"M20";"nietNodig";"NL11_Waterleidingplas";1;2020
"LVE011_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";131084;469494;"M27";"nietNodig";"NL11_TerraNova";0.134170786005983;2014
"LVE011_FPA_2017";"NL11";"dummyMeetpuntVoorToetsing";131084;469494;"M27";"nietNodig";"NL11_TerraNova";0.134170786005983;2017
"LVE190_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";131364;469967;"M27";"nietNodig";"NL11_TerraNova";0.865829213994017;2006
"LVE190_FPA_2007";"NL11";"dummyMeetpuntVoorToetsing";131364;469967;"M27";"nietNodig";"NL11_TerraNova";0.865829213994017;2007
"LVE190_FPA_2008";"NL11";"dummyMeetpuntVoorToetsing";131364;469967;"M27";"nietNodig";"NL11_TerraNova";0.865829213994017;2008
"LVE190_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";131364;469967;"M27";"nietNodig";"NL11_TerraNova";0.865829213994017;2009
"LVE190_FPA_2010";"NL11";"dummyMeetpuntVoorToetsing";131364;469967;"M27";"nietNodig";"NL11_TerraNova";0.865829213994017;2010
"LVE190_FPA_2011";"NL11";"dummyMeetpuntVoorToetsing";131364;469967;"M27";"nietNodig";"NL11_TerraNova";0.865829213994017;2011
"LVE190_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";131364;469967;"M27";"nietNodig";"NL11_TerraNova";0.865829213994017;2012
"LVE190_FPA_2013";"NL11";"dummyMeetpuntVoorToetsing";131364;469967;"M27";"nietNodig";"NL11_TerraNova";0.865829213994017;2013
"LVE190_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";131364;469967;"M27";"nietNodig";"NL11_TerraNova";0.865829213994017;2014
"LVE190_FPA_2017";"NL11";"dummyMeetpuntVoorToetsing";131364;469967;"M27";"nietNodig";"NL11_TerraNova";0.865829213994017;2017
"LVO002_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";132193;468074;"M27";"nietNodig";"NL11_Loenderveenoost";1;2006
"LVO002_FPA_2007";"NL11";"dummyMeetpuntVoorToetsing";132193;468074;"M27";"nietNodig";"NL11_Loenderveenoost";1;2007
"LVO002_FPA_2008";"NL11";"dummyMeetpuntVoorToetsing";132193;468074;"M27";"nietNodig";"NL11_Loenderveenoost";1;2008
"LVO002_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";132193;468074;"M27";"nietNodig";"NL11_Loenderveenoost";1;2009
"LVO002_FPA_2010";"NL11";"dummyMeetpuntVoorToetsing";132193;468074;"M27";"nietNodig";"NL11_Loenderveenoost";1;2010
"LVO002_FPA_2011";"NL11";"dummyMeetpuntVoorToetsing";132193;468074;"M27";"nietNodig";"NL11_Loenderveenoost";1;2011
"LVO002_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";132193;468074;"M27";"nietNodig";"NL11_Loenderveenoost";1;2012
"LVO002_FPA_2013";"NL11";"dummyMeetpuntVoorToetsing";132193;468074;"M27";"nietNodig";"NL11_Loenderveenoost";1;2013
"LVO005_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";132210;468173;"M27";"nietNodig";"NL11_Loenderveenoost";1;2014
"LVO005_FPA_2017";"NL11";"dummyMeetpuntVoorToetsing";132210;468173;"M27";"nietNodig";"NL11_Loenderveenoost";1;2017
"LVO005_FPA_2020";"NL11";"dummyMeetpuntVoorToetsing";132210;468173;"M27";"nietNodig";"NL11_Loenderveenoost";1;2020
"PMW041_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";133895;462569;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.556978765337476;2006
"PMW041_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";133895;462569;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.556978765337476;2009
"PMW041_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";133895;462569;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.556978765337476;2012
"PMW041_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";133895;462569;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.556978765337476;2015
"PMW041_FPA_2021";"NL11";"dummyMeetpuntVoorToetsing";133895;462569;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.556978765337476;2021
"PMW051_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";134460;461537;"M20";"nietNodig";"NL11_GroteMaarsseveensep";1;2006
"PMW051_FPA_2007";"NL11";"dummyMeetpuntVoorToetsing";134460;461537;"M20";"nietNodig";"NL11_GroteMaarsseveensep";1;2007
"PMW051_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";134460;461537;"M20";"nietNodig";"NL11_GroteMaarsseveensep";1;2009
"PMW051_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";134460;461537;"M20";"nietNodig";"NL11_GroteMaarsseveensep";1;2014
"PMW051_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";134460;461537;"M20";"nietNodig";"NL11_GroteMaarsseveensep";1;2015
"PMW051_FPA_2021";"NL11";"dummyMeetpuntVoorToetsing";134460;461537;"M20";"nietNodig";"NL11_GroteMaarsseveensep";1;2021
"PMW406_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";134384;462471;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.224880071717455;2015
"PMW406_FPA_2021";"NL11";"dummyMeetpuntVoorToetsing";134384;462471;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.224880071717455;2021
"PMW040_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";133916;462778;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.218141162945069;2006
"PMW040_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";133916;462778;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.218141162945069;2009
"PMW040_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";133916;462778;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.218141162945069;2012
"PMW040_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";133916;462778;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.218141162945069;2015
"PMW040_FPA_2021";"NL11";"dummyMeetpuntVoorToetsing";133916;462778;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";0.218141162945069;2021
"PMW026_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";134612;461974;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.223115423866363;2006
"PMW042_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";134947;461866;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.223115423866363;2006
"PMW026_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";134612;461974;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.223115423866363;2009
"PMW042_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";134947;461866;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.223115423866363;2009
"PMW063_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";134810;461862;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.446230847732727;2012
"PMW024_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";135019.1017;462563.3908;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.446230847732727;2015
"PMW024_FPA_2021";"NL11";"dummyMeetpuntVoorToetsing";135019.1017;462563.3908;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.446230847732727;2021
"PMW052_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";136645;463832;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.553769152267273;2006
"PMW052_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";136645;463832;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.553769152267273;2009
"PMW052_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";136645;463832;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.553769152267273;2012
"PMW052_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";136645;463832;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.553769152267273;2015
"PMW052_FPA_2021";"NL11";"dummyMeetpuntVoorToetsing";136645;463832;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";0.553769152267273;2021
"PMW057_FPA_2021";"NL11";"dummyMeetpuntVoorToetsing";136294;464589;"M10";"nietNodig";"NL11_OostelijkeBinnenpolder";0.243596096126588;2021
"GRV001_FPA_2010";"NL11";"dummyMeetpuntVoorToetsing";135811;476535;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.105113533056265;2010
"GRV001_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";135811;476535;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.105113533056265;2014
"GRV102_FPA_2018";"NL11";"dummyMeetpuntVoorToetsing";135543;477097;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.105113533056265;2018
"KMS002_FPA_2010";"NL11";"dummyMeetpuntVoorToetsing";137038;476347;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.0636486539995361;2010
"KMS002_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";137038;476347;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.0636486539995361;2014
"KMS002_FPA_2018";"NL11";"dummyMeetpuntVoorToetsing";137038;476347;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.0636486539995361;2018
"NTV002_FPA_2010";"NL11";"dummyMeetpuntVoorToetsing";136062;480923;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.250483037719367;2010
"NTV002_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";136062;480923;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.250483037719367;2014
"NTV006_FPA_2018";"NL11";"dummyMeetpuntVoorToetsing";139131;479063;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.250483037719367;2018
"BIN002_FPA_2010";"NL11";"dummyMeetpuntVoorToetsing";139959.0312;478484.5872;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.327550079556777;2010
"BIN002_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";139959.0312;478484.5872;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.327550079556777;2014
"BIN002_FPA_2018";"NL11";"dummyMeetpuntVoorToetsing";139959.0312;478484.5872;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.327550079556777;2018
"BUS005_FPA_2018";"NL11";"dummyMeetpuntVoorToetsing";139571;478071;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.104755547761945;2018
"ZAV002_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";140619;478776;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.148449147906109;2014
"ZAV007_FPA_2018";"NL11";"dummyMeetpuntVoorToetsing";141504;478911;"M6a";"nietNodig";"NL11_VaartenVechtstreek";0.148449147906109;2018
"HAP043_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";134723;476622;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.190535918913087;2014
"HAP043_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";134723;476622;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.190535918913087;2016
"HAP043_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";134723;476622;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.190535918913087;2019
"HAP043_FPA_2022";"NL11";"dummyMeetpuntVoorToetsing";134723;476622;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.190535918913087;2022
"HAP010_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";134608;476084;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.712682195778743;2006
"HAP010_FPA_2008";"NL11";"dummyMeetpuntVoorToetsing";134608;476084;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.712682195778743;2008
"HAP010_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";134608;476084;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.712682195778743;2009
"HAP010_FPA_2011";"NL11";"dummyMeetpuntVoorToetsing";134608;476084;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.712682195778743;2011
"HAP010_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";134608;476084;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.712682195778743;2014
"HAP010_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";134608;476084;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.712682195778743;2016
"HAP010_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";134608;476084;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.712682195778743;2019
"HAP010_FPA_2022";"NL11";"dummyMeetpuntVoorToetsing";134608;476084;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.712682195778743;2022
"HAP048_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";135526;476185;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.0967818853081699;2009
"HAP048_FPA_2011";"NL11";"dummyMeetpuntVoorToetsing";135526;476185;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.0967818853081699;2011
"HAP048_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";135526;476185;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.0967818853081699;2014
"HAP048_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";135526;476185;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.0967818853081699;2016
"HAP048_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";135526;476185;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.0967818853081699;2019
"HAP048_FPA_2022";"NL11";"dummyMeetpuntVoorToetsing";135526;476185;"M27";"nietNodig";"NL11_HollandsAnkeveen";0.0967818853081699;2022
"NIJ003_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";119349;493061;"M20";"nietNodig";"NL11_NoorderIJplas";1;2006
"NIJ003_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";119349;493061;"M20";"nietNodig";"NL11_NoorderIJplas";1;2009
"NIJ003_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";119349;493061;"M20";"nietNodig";"NL11_NoorderIJplas";1;2012
"NIJ003_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";119349;493061;"M20";"nietNodig";"NL11_NoorderIJplas";1;2016
"NIJ003_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";119349;493061;"M20";"nietNodig";"NL11_NoorderIJplas";1;2019
"NIJ003_FPA_2022";"NL11";"dummyMeetpuntVoorToetsing";119349;493061;"M20";"nietNodig";"NL11_NoorderIJplas";1;2022
"SBI010_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";116234;486509;"M20";"nietNodig";"NL11_Sloterplas";1;2006
"SBI010_FPA_2008";"NL11";"dummyMeetpuntVoorToetsing";116234;486509;"M20";"nietNodig";"NL11_Sloterplas";1;2008
"SBI010_FPA_2011";"NL11";"dummyMeetpuntVoorToetsing";116234;486509;"M20";"nietNodig";"NL11_Sloterplas";1;2011
"SBI010_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";116234;486509;"M20";"nietNodig";"NL11_Sloterplas";1;2014
"SBI010_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";116234;486509;"M20";"nietNodig";"NL11_Sloterplas";0.5;2015
"SBI131_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";116877;486848;"M20";"nietNodig";"NL11_Sloterplas";0.5;2015
"SBI010_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";116234;486509;"M20";"nietNodig";"NL11_Sloterplas";0.5;2016
"SBI131_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";116877;486848;"M20";"nietNodig";"NL11_Sloterplas";0.5;2016
"SBI010_FPA_2021";"NL11";"dummyMeetpuntVoorToetsing";116234;486509;"M20";"nietNodig";"NL11_Sloterplas";1;2021
