"Identificatie";"Namespace";"Omschrijving";"GeometriePunt.X_RD";"GeometriePunt.Y_RD";"KRWwatertype.code";"LigtInGeoobject.identificatie";"HoortBijGeoobject.identificatie";"Wegingsfactor";"jaar"
"BKP107_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";119246.5622;476185.8852;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP156_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118559.5622;474448.3734;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP120_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";117969;476485;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP142_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";120351.1323;477977.5292;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP218_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118146;473455;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP204_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118901.7354;474275.8833;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP101_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";119540;476290;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP002_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118989;476418;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP116_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";117950;475810;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP175_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118953.9669;475083.0078;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"NLP100_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118242.825;473429.1167;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP198_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118100.6615;475374.3891;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP127_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118229.9339;474166.6109;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP169_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";119817.893;475232.463;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP163_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";117973.7781;475193.3385;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP200_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118358.4708;473496.0156;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP119_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";117456.3385;475860.1654;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP123_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118701;476227;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP111_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";120065.1732;476036.3289;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP166_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";117336.9513;475310.6693;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP193_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118499.537;475590.1557;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP196_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118464.4708;476193.9729;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP114_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";117769.3716;476704.4943;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP219_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";119963;477625;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP191_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118688.5719;475239;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP205_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";117888.4047;474336.8911;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP113_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";117858.1906;476788.1672;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP217_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";117942;473323;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP161_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";117641.3307;475300.4221;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP194_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118774.1401;474795.5838;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP003_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";119439;475954;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP195_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";118079.8016;473653.4125;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP206_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";120040.6693;476644.9417;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"BKP124_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";117668.3716;474301.1635;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";0.0277777777777778;"2022"
"NLP135_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";117767;473334;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.166666666666667;"2006"
"NLP134_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";116855;476089;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.166666666666667;"2006"
"NLP132_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";114802.6175;474742.0475;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.166666666666667;"2006"
"NLP018_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";116256;476363;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.166666666666667;"2006"
"NLP143_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";116080;474247;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.166666666666667;"2006"
"NLP133_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";115907.3433;475609.1167;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.166666666666667;"2006"
"NLP001_PTN_2009";"NL11";"dummyMeetpuntVoorToetsing";118149;473060;"M1a";"nietNodig";"NL11_Noorderlegmeer";1;"2009"
"NLP106_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";114119;473320;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP107_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";116872;473948;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP109_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";116969;474159;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP128_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";115798.1052;475374.9844;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP122_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";117289;475016;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP112_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";116571;474913;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP121_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";117172.3656;475177.2802;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP113_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";116061.6675;474347.3542;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP120_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";117305;475178;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP119_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";114770;474715;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP111_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";116423;475119;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP110_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";116810;475019;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP104_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";113587;473839;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP126_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";115172;475730;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP125_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";115357.0234;475586.1713;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP127_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";115536;475613;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP116_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";116202;476248;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP123_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";117299.4203;475730.5292;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP115_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";115653.712;474260.8094;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP117_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";116100;476457;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP001_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";118149;473060;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP114_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";115359.4017;474382.1167;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP124_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";117181.5214;475729.1089;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0434782608695652;"2011"
"NLP107_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";116872;473948;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP122_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";117289;475016;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP139_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";115459.1792;474646.3283;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP119_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";114770;474715;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP109_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";116969;474159;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP123_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";117299.4203;475730.5292;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP114_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";115359.4017;474382.1167;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP116_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";116202;476248;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP007_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";116149;474221;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP106_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";114119;473320;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP111_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";116423;475119;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP125_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";115357.0234;475586.1713;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP115_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";115653.712;474260.8094;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP149_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";116480.9019;474841.0487;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP104_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";113587;473839;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP126_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";115172;475730;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP001_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";118149;473060;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP117_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";116100;476457;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2015"
"NLP119_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";114770;474715;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP107_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";116872;473948;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP042_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";115551;474498;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP007_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";116149;474221;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP001_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";118149;473060;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP117_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";116100;476457;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP126_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";115172;475730;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP115_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";115653.712;474260.8094;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP106_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";114119;473320;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP109_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";116969;474159;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP122_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";117289;475016;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP139_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";115459.1792;474646.3283;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP104_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";113587;473839;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP114_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";115359.4017;474382.1167;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP111_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";116423;475119;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP149_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";116480.9019;474841.0487;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP123_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";117299.4203;475730.5292;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"NLP125_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";115357.0234;475586.1713;"M1a";"nietNodig";"NL11_Noorderlegmeer";0.0555555555555556;"2020"
"GGP129_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128580;479758;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP122_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128331;480172;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP120_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128196;480115;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP112_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127533;479958;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP128_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128515;479724;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP123_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128395;480199;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP125_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128724;480087;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP114_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127668;479999;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP118_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128074;479904;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP133_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127410;479737;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP105_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128754;480022;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP117_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128001;479898;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP119_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128132;479898;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP111_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127284;479770;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP126_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128788;479967;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP127_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128458;479688;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP113_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127604;479979;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP124_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128689;480152;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP130_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128631;479784;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP131_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127475;479613;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP134_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127380;479800;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP121_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";128262;480151;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP109_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127355;479725;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP110_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127320;479826;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP108_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127295;479709;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP132_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127446;479674;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP115_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127731;479899;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP116_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";127930;479900;"M20";"nietNodig";"NL11_Gaasperplas";0.0357142857142857;"2006"
"GGP120_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128196;480115;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP118_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128074;479904;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP113_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127604;479979;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP122_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128331;480172;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP180_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128447;480143;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP128_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128515;479724;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP179_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128354;479695;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP112_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127533;479958;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP114_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127668;479999;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP111_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127284;479770;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP121_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128262;480151;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP105_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128754;480022;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP109_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127355;479725;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP126_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128788;479967;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP130_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128631;479784;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP134_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127380;479800;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP125_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128724;480087;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP108_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127295;479709;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP129_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128580;479758;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP127_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128458;479688;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP115_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127731;479899;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP182_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128628;480156;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP177_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128171;479584;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP119_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128132;479898;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP010_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128563;480124;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP178_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128285;479660;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP181_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128505;480102;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP131_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127475;479613;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP116_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127930;479900;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP117_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128001;479898;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP123_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128395;480199;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP110_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127320;479826;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP124_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128689;480152;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP132_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127446;479674;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP176_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";128082;479547;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP133_PTN_2007";"NL11";"dummyMeetpuntVoorToetsing";127410;479737;"M20";"nietNodig";"NL11_Gaasperplas";0.0277777777777778;"2007"
"GGP109_PTN_2013";"NL11";"dummyMeetpuntVoorToetsing";127355;479725;"M20";"nietNodig";"NL11_Gaasperplas";0.0303030303030303;"2013"
