Identificatie;Namespace;Omschrijving;GeometriePunt.X_RD;GeometriePunt.Y_RD;KRWwatertype.code;LigtInGeoobject.identificatie;HoortBijGeoobject.identificatie;Wegingsfactor;jaar
ERP003_PTN_2015;NL11;dummyMeetpuntVoorToetsing;118392;487507;M11;nietNodig;NL11_1010-EAG-1;0.333333333;2015
ERP002_PTN_2015;NL11;dummyMeetpuntVoorToetsing;118462;487660;M11;nietNodig;NL11_1010-EAG-1;0.333333333;2015
ERP001_PTN_2015;NL11;dummyMeetpuntVoorToetsing;118668;487520;M11;nietNodig;NL11_1010-EAG-1;0.333333333;2015
ERP001_PTN_2021;NL11;dummyMeetpuntVoorToetsing;118668;487520;M11;nietNodig;NL11_1010-EAG-1;0.333333333;2021
ERP002_PTN_2021;NL11;dummyMeetpuntVoorToetsing;118462;487660;M11;nietNodig;NL11_1010-EAG-1;0.333333333;2021
ERP003_PTN_2021;NL11;dummyMeetpuntVoorToetsing;118392;487507;M11;nietNodig;NL11_1010-EAG-1;0.333333333;2021
OBP004_PTN_2012;NL11;dummyMeetpuntVoorToetsing;120231;488893;M11;nietNodig;NL11_1020-EAG-1;1;2012
WPK101_PTN_2015;NL11;dummyMeetpuntVoorToetsing;120254;488893;M11;nietNodig;NL11_1020-EAG-1;1;2015
WPK101_PTN_2018;NL11;dummyMeetpuntVoorToetsing;120254;488893;M11;nietNodig;NL11_1020-EAG-1;1;2018
WPK101_PTN_2021;NL11;dummyMeetpuntVoorToetsing;120254;488893;M11;nietNodig;NL11_1020-EAG-1;1;2021
HTV101_PTN_2016;NL11;dummyMeetpuntVoorToetsing;118305.1245;484197.4708;M3;nietNodig;NL11_1030-EAG-1;0.5;2016
HTV102_PTN_2016;NL11;dummyMeetpuntVoorToetsing;118344;484495;M3;nietNodig;NL11_1030-EAG-1;0.5;2016
HTV102_PTN_2019;NL11;dummyMeetpuntVoorToetsing;118344;484495;M3;nietNodig;NL11_1030-EAG-1;0.5;2019
HTV101_PTN_2019;NL11;dummyMeetpuntVoorToetsing;118305.1245;484197.4708;M3;nietNodig;NL11_1030-EAG-1;0.5;2019
HTV102_PTN_2022;NL11;dummyMeetpuntVoorToetsing;118344;484495;M3;nietNodig;NL11_1030-EAG-1;0.5;2022
HTV101_PTN_2022;NL11;dummyMeetpuntVoorToetsing;118305.1245;484197.4708;M3;nietNodig;NL11_1030-EAG-1;0.5;2022
SPZ101_PTN_2016;NL11;dummyMeetpuntVoorToetsing;118444;483816;M3;nietNodig;NL11_1050-EAG-1;1;2016
SPZ101_PTN_2019;NL11;dummyMeetpuntVoorToetsing;118444;483816;M3;nietNodig;NL11_1050-EAG-1;1;2019
SPZ101_PTN_2022;NL11;dummyMeetpuntVoorToetsing;118444;483816;M3;nietNodig;NL11_1050-EAG-1;1;2022
VOP004_PTN_2015;NL11;dummyMeetpuntVoorToetsing;119791;485659;M11;nietNodig;NL11_1060-EAG-1;0.25;2015
VOP002_PTN_2015;NL11;dummyMeetpuntVoorToetsing;119017;485536;M11;nietNodig;NL11_1060-EAG-1;0.25;2015
VOP003_PTN_2015;NL11;dummyMeetpuntVoorToetsing;120097;485898;M11;nietNodig;NL11_1060-EAG-1;0.25;2015
VOP008_PTN_2015;NL11;dummyMeetpuntVoorToetsing;119561;485389;M11;nietNodig;NL11_1060-EAG-1;0.25;2015
VOP002_PTN_2021;NL11;dummyMeetpuntVoorToetsing;119017;485536;M11;nietNodig;NL11_1060-EAG-1;0.25;2021
VOP004_PTN_2021;NL11;dummyMeetpuntVoorToetsing;119791;485659;M11;nietNodig;NL11_1060-EAG-1;0.25;2021
VOP008_PTN_2021;NL11;dummyMeetpuntVoorToetsing;119561;485389;M11;nietNodig;NL11_1060-EAG-1;0.25;2021
VOP003_PTN_2021;NL11;dummyMeetpuntVoorToetsing;120097;485898;M11;nietNodig;NL11_1060-EAG-1;0.25;2021
DMP124_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126717;484988;M8;nietNodig;NL11_2010-EAG-1;0.2;2015
DMP116_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127104;484140;M8;nietNodig;NL11_2010-EAG-1;0.2;2015
DMP125_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126371;484912;M8;nietNodig;NL11_2010-EAG-1;0.2;2015
DMP109_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127863;484228;M8;nietNodig;NL11_2010-EAG-1;0.2;2015
DMP111_PTN_2015;NL11;dummyMeetpuntVoorToetsing;128265.2219;483898.2062;M8;nietNodig;NL11_2010-EAG-1;0.2;2015
DMP111_PTN_2018;NL11;dummyMeetpuntVoorToetsing;128265.2219;483898.2062;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2018
DMP109_PTN_2018;NL11;dummyMeetpuntVoorToetsing;127863;484228;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2018
DMP125_PTN_2018;NL11;dummyMeetpuntVoorToetsing;126371;484912;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2018
DMP116_PTN_2018;NL11;dummyMeetpuntVoorToetsing;127104;484140;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2018
DMP124_PTN_2018;NL11;dummyMeetpuntVoorToetsing;126717;484988;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2018
DMP113_PTN_2018;NL11;dummyMeetpuntVoorToetsing;127237;484309;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2018
DMP109_PTN_2021;NL11;dummyMeetpuntVoorToetsing;127863;484228;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2021
DMP111_PTN_2021;NL11;dummyMeetpuntVoorToetsing;128265.2219;483898.2062;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2021
DMP113_PTN_2021;NL11;dummyMeetpuntVoorToetsing;127237;484309;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2021
DMP124_PTN_2021;NL11;dummyMeetpuntVoorToetsing;126717;484988;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2021
DMP116_PTN_2021;NL11;dummyMeetpuntVoorToetsing;127104;484140;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2021
DMP125_PTN_2021;NL11;dummyMeetpuntVoorToetsing;126371;484912;M8;nietNodig;NL11_2010-EAG-1;0.166666667;2021
DMP103_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126951.5292;483664.4865;M8;nietNodig;NL11_2010-EAG-2;0.5;2015
DMP126_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126332;483874;M8;nietNodig;NL11_2010-EAG-2;0.5;2015
DMP103_PTN_2018;NL11;dummyMeetpuntVoorToetsing;126951.5292;483664.4865;M8;nietNodig;NL11_2010-EAG-2;0.2;2018
DMP123_PTN_2018;NL11;dummyMeetpuntVoorToetsing;125710;484115;M8;nietNodig;NL11_2010-EAG-2;0.2;2018
DMP004_PTN_2018;NL11;dummyMeetpuntVoorToetsing;126760.8172;484208.2062;M8;nietNodig;NL11_2010-EAG-2;0.2;2018
DMP126_PTN_2018;NL11;dummyMeetpuntVoorToetsing;126332;483874;M8;nietNodig;NL11_2010-EAG-2;0.2;2018
DMP019_PTN_2018;NL11;dummyMeetpuntVoorToetsing;126889;483240;M8;nietNodig;NL11_2010-EAG-2;0.2;2018
DMP103_PTN_2021;NL11;dummyMeetpuntVoorToetsing;126951.5292;483664.4865;M8;nietNodig;NL11_2010-EAG-2;0.2;2021
DMP004_PTN_2021;NL11;dummyMeetpuntVoorToetsing;126760.8172;484208.2062;M8;nietNodig;NL11_2010-EAG-2;0.2;2021
DMP019_PTN_2021;NL11;dummyMeetpuntVoorToetsing;126889;483240;M8;nietNodig;NL11_2010-EAG-2;0.2;2021
DMP123_PTN_2021;NL11;dummyMeetpuntVoorToetsing;125710;484115;M8;nietNodig;NL11_2010-EAG-2;0.2;2021
DMP126_PTN_2021;NL11;dummyMeetpuntVoorToetsing;126332;483874;M8;nietNodig;NL11_2010-EAG-2;0.2;2021
FVP001_PTN_2015;NL11;dummyMeetpuntVoorToetsing;125150;486132;M11;nietNodig;NL11_2020-EAG-1;0.25;2015
FVP005_PTN_2015;NL11;dummyMeetpuntVoorToetsing;125275;485862;M11;nietNodig;NL11_2020-EAG-1;0.25;2015
FVP004_PTN_2015;NL11;dummyMeetpuntVoorToetsing;125127;486425;M11;nietNodig;NL11_2020-EAG-1;0.25;2015
FVP002_PTN_2015;NL11;dummyMeetpuntVoorToetsing;125425.825;486274.0932;M11;nietNodig;NL11_2020-EAG-1;0.25;2015
FVP006_PTN_2021;NL11;dummyMeetpuntVoorToetsing;125595;486488;M11;nietNodig;NL11_2020-EAG-1;0.2;2021
FVP002_PTN_2021;NL11;dummyMeetpuntVoorToetsing;125425.825;486274.0932;M11;nietNodig;NL11_2020-EAG-1;0.2;2021
FVP005_PTN_2021;NL11;dummyMeetpuntVoorToetsing;125275;485862;M11;nietNodig;NL11_2020-EAG-1;0.2;2021
FVP001_PTN_2021;NL11;dummyMeetpuntVoorToetsing;125150;486132;M11;nietNodig;NL11_2020-EAG-1;0.2;2021
FVP004_PTN_2021;NL11;dummyMeetpuntVoorToetsing;125127;486425;M11;nietNodig;NL11_2020-EAG-1;0.2;2021
SPP003_PTN_2015;NL11;dummyMeetpuntVoorToetsing;121644;485327;M11;nietNodig;NL11_2030-EAG-1;0.333333333;2015
SPP002_PTN_2015;NL11;dummyMeetpuntVoorToetsing;121476;485212;M11;nietNodig;NL11_2030-EAG-1;0.333333333;2015
SPP004_PTN_2015;NL11;dummyMeetpuntVoorToetsing;121664;485362;M11;nietNodig;NL11_2030-EAG-1;0.333333333;2015
SPP003_PTN_2021;NL11;dummyMeetpuntVoorToetsing;121644;485327;M11;nietNodig;NL11_2030-EAG-1;0.333333333;2021
SPP002_PTN_2021;NL11;dummyMeetpuntVoorToetsing;121476;485212;M11;nietNodig;NL11_2030-EAG-1;0.333333333;2021
SPP004_PTN_2021;NL11;dummyMeetpuntVoorToetsing;121664;485362;M11;nietNodig;NL11_2030-EAG-1;0.333333333;2021
OTP002_PTN_2015;NL11;dummyMeetpuntVoorToetsing;123379;486035;M11;nietNodig;NL11_2040-EAG-1;0.5;2015
OTP001_PTN_2015;NL11;dummyMeetpuntVoorToetsing;123161;485900;M11;nietNodig;NL11_2040-EAG-1;0.5;2015
OTP002_PTN_2021;NL11;dummyMeetpuntVoorToetsing;123379;486035;M11;nietNodig;NL11_2040-EAG-1;0.5;2021
OTP001_PTN_2021;NL11;dummyMeetpuntVoorToetsing;123161;485900;M11;nietNodig;NL11_2040-EAG-1;0.5;2021
ATP101_PTN_2016;NL11;dummyMeetpuntVoorToetsing;122212;483544;M10;nietNodig;NL11_2050-EAG-1;1;2016
ATP101_PTN_2019;NL11;dummyMeetpuntVoorToetsing;122212;483544;M10;nietNodig;NL11_2050-EAG-1;1;2019
ATP101_PTN_2022;NL11;dummyMeetpuntVoorToetsing;122212;483544;M10;nietNodig;NL11_2050-EAG-1;1;2022
BTV103_PTN_2012;NL11;dummyMeetpuntVoorToetsing;122095;483238;M10;nietNodig;NL11_2100-EAG-1;0.2;2012
BTV101_PTN_2012;NL11;dummyMeetpuntVoorToetsing;119233;481936;M10;nietNodig;NL11_2100-EAG-1;0.2;2012
BTV100_PTN_2012;NL11;dummyMeetpuntVoorToetsing;121604.9484;483349.935;M10;nietNodig;NL11_2100-EAG-1;0.2;2012
BTV005_PTN_2012;NL11;dummyMeetpuntVoorToetsing;121038;483144;M10;nietNodig;NL11_2100-EAG-1;0.2;2012
BTV104_PTN_2012;NL11;dummyMeetpuntVoorToetsing;120235.8467;482923.8766;M10;nietNodig;NL11_2100-EAG-1;0.2;2012
BTV104_PTN_2016;NL11;dummyMeetpuntVoorToetsing;120235.8467;482923.8766;M10;nietNodig;NL11_2100-EAG-1;0.166666667;2016
BTV114_PTN_2016;NL11;dummyMeetpuntVoorToetsing;120791;481797;M10;nietNodig;NL11_2100-EAG-1;0.166666667;2016
BTV103_PTN_2016;NL11;dummyMeetpuntVoorToetsing;122095;483238;M10;nietNodig;NL11_2100-EAG-1;0.166666667;2016
BTV101_PTN_2016;NL11;dummyMeetpuntVoorToetsing;119233;481936;M10;nietNodig;NL11_2100-EAG-1;0.166666667;2016
BTV100_PTN_2016;NL11;dummyMeetpuntVoorToetsing;121604.9484;483349.935;M10;nietNodig;NL11_2100-EAG-1;0.166666667;2016
BBV104_PTN_2016;NL11;dummyMeetpuntVoorToetsing;121182;482521;M10;nietNodig;NL11_2100-EAG-1;0.166666667;2016
BTV104_PTN_2019;NL11;dummyMeetpuntVoorToetsing;120235.8467;482923.8766;M10;nietNodig;NL11_2100-EAG-1;0.2;2019
BTV101_PTN_2019;NL11;dummyMeetpuntVoorToetsing;119233;481936;M10;nietNodig;NL11_2100-EAG-1;0.2;2019
BBV104_PTN_2019;NL11;dummyMeetpuntVoorToetsing;121182;482521;M10;nietNodig;NL11_2100-EAG-1;0.2;2019
BTV100_PTN_2019;NL11;dummyMeetpuntVoorToetsing;121604.9484;483349.935;M10;nietNodig;NL11_2100-EAG-1;0.2;2019
BTV114_PTN_2019;NL11;dummyMeetpuntVoorToetsing;120791;481797;M10;nietNodig;NL11_2100-EAG-1;0.2;2019
BTV114_PTN_2022;NL11;dummyMeetpuntVoorToetsing;120791;481797;M10;nietNodig;NL11_2100-EAG-1;0.2;2022
BBV104_PTN_2022;NL11;dummyMeetpuntVoorToetsing;121182;482521;M10;nietNodig;NL11_2100-EAG-1;0.2;2022
BTV100_PTN_2022;NL11;dummyMeetpuntVoorToetsing;121604.9484;483349.935;M10;nietNodig;NL11_2100-EAG-1;0.2;2022
BTV101_PTN_2022;NL11;dummyMeetpuntVoorToetsing;119233;481936;M10;nietNodig;NL11_2100-EAG-1;0.2;2022
BTV104_PTN_2022;NL11;dummyMeetpuntVoorToetsing;120235.8467;482923.8766;M10;nietNodig;NL11_2100-EAG-1;0.2;2022
MPA002_PTN_2006;NL11;dummyMeetpuntVoorToetsing;120935;480625;M10;nietNodig;NL11_2110-EAG-1;1;2006
MPA100_PTN_2009;NL11;dummyMeetpuntVoorToetsing;121107;480615;M10;nietNodig;NL11_2110-EAG-1;1;2009
MPA100_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121107;480615;M10;nietNodig;NL11_2110-EAG-1;0.125;2010
MPA147_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121552.7938;480572.5563;M10;nietNodig;NL11_2110-EAG-1;0.125;2010
MPA174_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121300.0794;480696.2694;M10;nietNodig;NL11_2110-EAG-1;0.125;2010
MPA167_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121142.8419;481108.3806;M10;nietNodig;NL11_2110-EAG-1;0.125;2010
MPA164_PTN_2010;NL11;dummyMeetpuntVoorToetsing;120886;480831.1581;M10;nietNodig;NL11_2110-EAG-1;0.125;2010
MPA175_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121428.5237;480634.8406;M10;nietNodig;NL11_2110-EAG-1;0.125;2010
MPA165_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121091.5556;481005.9994;M10;nietNodig;NL11_2110-EAG-1;0.125;2010
MPA166_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121200;481051;M10;nietNodig;NL11_2110-EAG-1;0.125;2010
MPA002_PTN_2012;NL11;dummyMeetpuntVoorToetsing;120935;480625;M10;nietNodig;NL11_2110-EAG-1;0.25;2012
MPA104_PTN_2012;NL11;dummyMeetpuntVoorToetsing;121978.7367;480534.9567;M10;nietNodig;NL11_2110-EAG-1;0.25;2012
MPA177_PTN_2012;NL11;dummyMeetpuntVoorToetsing;121250.1269;480599.3644;M10;nietNodig;NL11_2110-EAG-1;0.25;2012
MPA105_PTN_2012;NL11;dummyMeetpuntVoorToetsing;120703;480646;M10;nietNodig;NL11_2110-EAG-1;0.25;2012
MPA139_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121430.537;480926.9068;M10;nietNodig;NL11_2110-EAG-1;0.2;2014
MPA175_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121428.5237;480634.8406;M10;nietNodig;NL11_2110-EAG-1;0.2;2014
MPA166_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121200;481051;M10;nietNodig;NL11_2110-EAG-1;0.2;2014
MPA177_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121250.1269;480599.3644;M10;nietNodig;NL11_2110-EAG-1;0.2;2014
MPA112_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121125;481667;M10;nietNodig;NL11_2110-EAG-1;0.2;2014
MPA105_PTN_2020;NL11;dummyMeetpuntVoorToetsing;120703;480646;M10;nietNodig;NL11_2110-EAG-1;0.111111111;2020
MPA177_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121250.1269;480599.3644;M10;nietNodig;NL11_2110-EAG-1;0.111111111;2020
MPA175_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121428.5237;480634.8406;M10;nietNodig;NL11_2110-EAG-1;0.111111111;2020
MPA104_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121978.7367;480534.9567;M10;nietNodig;NL11_2110-EAG-1;0.111111111;2020
MPA113_PTN_2020;NL11;dummyMeetpuntVoorToetsing;120597;481271;M10;nietNodig;NL11_2110-EAG-1;0.111111111;2020
MPA139_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121430.537;480926.9068;M10;nietNodig;NL11_2110-EAG-1;0.111111111;2020
MPA166_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121200;481051;M10;nietNodig;NL11_2110-EAG-1;0.111111111;2020
MPA112_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121125;481667;M10;nietNodig;NL11_2110-EAG-1;0.111111111;2020
MPA109_PTN_2020;NL11;dummyMeetpuntVoorToetsing;120929;481064;M10;nietNodig;NL11_2110-EAG-1;0.111111111;2020
MPA037_PTN_2014;NL11;dummyMeetpuntVoorToetsing;118380;479851;M10;nietNodig;NL11_2110-EAG-2;1;2014
MPA037_PTN_2020;NL11;dummyMeetpuntVoorToetsing;118380;479851;M10;nietNodig;NL11_2110-EAG-2;0.25;2020
MPA199_PTN_2020;NL11;dummyMeetpuntVoorToetsing;118216;480645;M10;nietNodig;NL11_2110-EAG-2;0.25;2020
MPA200_PTN_2020;NL11;dummyMeetpuntVoorToetsing;118596;480917;M10;nietNodig;NL11_2110-EAG-2;0.25;2020
MPA190_PTN_2020;NL11;dummyMeetpuntVoorToetsing;119134;481566;M10;nietNodig;NL11_2110-EAG-2;0.25;2020
MPA144_PTN_2006;NL11;dummyMeetpuntVoorToetsing;121858.4203;480576.7235;M10;nietNodig;NL11_2110-EAG-3;1;2006
MPA153_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121739;480168;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA144_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121858.4203;480576.7235;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA148_PTN_2010;NL11;dummyMeetpuntVoorToetsing;122099;480135;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA169_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121591.1269;478851.7781;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA168_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121550.3806;479585.5394;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA173_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121796;481066;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA160_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121518.4931;479701.3962;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA154_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121073.3188;478940.1792;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA170_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121493;478840;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA131_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121617;480076;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA171_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121756;481330;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA141_PTN_2010;NL11;dummyMeetpuntVoorToetsing;122023.0625;481243.1125;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA172_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121743.175;481157.555;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA127_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121390.8731;479074.0481;M10;nietNodig;NL11_2110-EAG-3;0.071428571;2010
MPA144_PTN_2012;NL11;dummyMeetpuntVoorToetsing;121858.4203;480576.7235;M10;nietNodig;NL11_2110-EAG-3;1;2012
MPA140_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121580;481366;M10;nietNodig;NL11_2110-EAG-3;0.1;2014
MPA028_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121312;479348;M10;nietNodig;NL11_2110-EAG-3;0.1;2014
MPA170_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121493;478840;M10;nietNodig;NL11_2110-EAG-3;0.1;2014
MPA144_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121858.4203;480576.7235;M10;nietNodig;NL11_2110-EAG-3;0.1;2014
MPA153_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121739;480168;M10;nietNodig;NL11_2110-EAG-3;0.1;2014
MPA127_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121390.8731;479074.0481;M10;nietNodig;NL11_2110-EAG-3;0.1;2014
MPA168_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121550.3806;479585.5394;M10;nietNodig;NL11_2110-EAG-3;0.1;2014
MPA142_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121797.8833;481198.8599;M10;nietNodig;NL11_2110-EAG-3;0.1;2014
MPA129_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121840.7144;479700.3494;M10;nietNodig;NL11_2110-EAG-3;0.1;2014
MPA122_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121285.6693;478896.7781;M10;nietNodig;NL11_2110-EAG-3;0.1;2014
MPA122_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121285.6693;478896.7781;M10;nietNodig;NL11_2110-EAG-3;0.090909091;2020
MPA144_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121858.4203;480576.7235;M10;nietNodig;NL11_2110-EAG-3;0.090909091;2020
MPA141_PTN_2020;NL11;dummyMeetpuntVoorToetsing;122023.0625;481243.1125;M10;nietNodig;NL11_2110-EAG-3;0.090909091;2020
MPA129_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121840.7144;479700.3494;M10;nietNodig;NL11_2110-EAG-3;0.090909091;2020
MPA153_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121739;480168;M10;nietNodig;NL11_2110-EAG-3;0.090909091;2020
MPA170_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121493;478840;M10;nietNodig;NL11_2110-EAG-3;0.090909091;2020
MPA168_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121550.3806;479585.5394;M10;nietNodig;NL11_2110-EAG-3;0.090909091;2020
MPA127_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121390.8731;479074.0481;M10;nietNodig;NL11_2110-EAG-3;0.090909091;2020
MPA140_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121580;481366;M10;nietNodig;NL11_2110-EAG-3;0.090909091;2020
MPA028_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121312;479348;M10;nietNodig;NL11_2110-EAG-3;0.090909091;2020
MPA142_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121797.8833;481198.8599;M10;nietNodig;NL11_2110-EAG-3;0.090909091;2020
MPA151_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121485.9417;480377.899;M10;nietNodig;NL11_2110-EAG-4;0.25;2010
MPA152_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121135;480501;M10;nietNodig;NL11_2110-EAG-4;0.25;2010
MPA150_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121109.3229;480368.2333;M10;nietNodig;NL11_2110-EAG-4;0.25;2010
MPA149_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121460;480376;M10;nietNodig;NL11_2110-EAG-4;0.25;2010
MPA101_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121368.0475;480339.825;M10;nietNodig;NL11_2110-EAG-4;0.5;2014
MPA186_PTN_2014;NL11;dummyMeetpuntVoorToetsing;121175;480409;M10;nietNodig;NL11_2110-EAG-4;0.5;2014
MPA150_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121109.3229;480368.2333;M10;nietNodig;NL11_2110-EAG-4;0.25;2020
MPA152_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121135;480501;M10;nietNodig;NL11_2110-EAG-4;0.25;2020
MPA101_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121368.0475;480339.825;M10;nietNodig;NL11_2110-EAG-4;0.25;2020
MPA186_PTN_2020;NL11;dummyMeetpuntVoorToetsing;121175;480409;M10;nietNodig;NL11_2110-EAG-4;0.25;2020
MPA143_PTN_2006;NL11;dummyMeetpuntVoorToetsing;120236;480089;M10;nietNodig;NL11_2110-EAG-5;1;2006
MPA039_PTN_2014;NL11;dummyMeetpuntVoorToetsing;119902;479060;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2014
MPA136_PTN_2014;NL11;dummyMeetpuntVoorToetsing;120487.7625;480448.1479;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2014
MPA024_PTN_2014;NL11;dummyMeetpuntVoorToetsing;119130;480695;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2014
MPA022_PTN_2014;NL11;dummyMeetpuntVoorToetsing;119866;481450;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2014
MPA031_PTN_2014;NL11;dummyMeetpuntVoorToetsing;119650;481414;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2014
MPA030_PTN_2014;NL11;dummyMeetpuntVoorToetsing;120176;480952;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2014
MPA035_PTN_2014;NL11;dummyMeetpuntVoorToetsing;119125;479895;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2014
MPA024_PTN_2020;NL11;dummyMeetpuntVoorToetsing;119130;480695;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2020
MPA039_PTN_2020;NL11;dummyMeetpuntVoorToetsing;119902;479060;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2020
MPA030_PTN_2020;NL11;dummyMeetpuntVoorToetsing;120176;480952;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2020
MPA031_PTN_2020;NL11;dummyMeetpuntVoorToetsing;119650;481414;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2020
MPA136_PTN_2020;NL11;dummyMeetpuntVoorToetsing;120487.7625;480448.1479;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2020
MPA035_PTN_2020;NL11;dummyMeetpuntVoorToetsing;119125;479895;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2020
MPA022_PTN_2020;NL11;dummyMeetpuntVoorToetsing;119866;481450;M10;nietNodig;NL11_2110-EAG-5;0.142857143;2020
MPA116_PTN_2010;NL11;dummyMeetpuntVoorToetsing;121323.1984;479521.5448;M10;nietNodig;NL11_2110-EAG-6;0.071428571;2010
MPA155_PTN_2010;NL11;dummyMeetpuntVoorToetsing;120910;478992;M10;nietNodig;NL11_2110-EAG-6;0.071428571;2010
