"Identificatie";"Namespace";"Omschrijving";"GeometriePunt.X_RD";"GeometriePunt.Y_RD";"KRWwatertype.code";"LigtInGeoobject.identificatie";"HoortBijGeoobject.identificatie";"Wegingsfactor";"jaar"
"3300-DGV-1_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_LoosdrechtsePlas1tm5";140853;"2017"
"3300-DGV-10_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Kievitsbuurt";130050;"2017"
"3300-DGV-11_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Kievitsbuurt";1126739;"2017"
"3300-DGV-12_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Kievitsbuurt";87149;"2017"
"3300-DGV-13_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Kievitsbuurt";789210;"2017"
"3300-DGV-14_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_BreukeleveenschePlas";48378;"2017"
"3300-DGV-15_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_BreukeleveenschePlas";1818797;"2017"
"3300-DGV-17_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_TienhovensePlassen";25066;"2017"
"3300-DGV-18_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_TienhovensePlassen";185436;"2017"
"3300-DGV-19_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_TienhovensePlassen";36728;"2017"
"3300-DGV-2_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_LoosdrechtsePlas1tm5";9686080;"2017"
"3300-DGV-20_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_TienhovensePlassen";209912;"2017"
"3300-DGV-21_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Vuntus";41700;"2017"
"3300-DGV-22_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Vuntus";917342;"2017"
"mpDum_3300-DGV-23_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Sterenzodden";117407;"2017"
"mpDum_3300-DGV-27_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Sterenzodden";199808;"2017"
"mpDum_3300-DGV-33_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Sterenzodden";296202;"2017"
"MBP410_VIS_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Sterenzodden";60053;"2017"
"MBP589_VIS_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Sterenzodden";60053;"2017"
"MBP676_VIS_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Sterenzodden";60053;"2017"
"MBP679_VIS_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Sterenzodden";60053;"2017"
"MBP383_VIS_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Sterenzodden";47795;"2017"
"MBP828_VIS_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Sterenzodden";47795;"2017"
"MBP400_VIS_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Sterenzodden";154560;"2017"
"MBP818_VIS_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Sterenzodden";154560;"2017"
"3320-DGV-1_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_TerraNova";9358;"2017"
"3320-DGV-10_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Loenderveenoost";2143870;"2017"
"3320-DGV-5_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_TerraNova";89041;"2017"
"3320-DGV-6_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_TerraNova";22970;"2017"
"3320-DGV-7_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_TerraNova";9494;"2017"
"3320-DGV-8_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_TerraNova";579285;"2017"
"3320-DGV-9_2017";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Loenderveenoost";13850;"2017"
"BKP221_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";48482;"2018"
"mpDum_2120-DGV-5_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";501828;"2018"
"BKP130_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";31484;"2018"
"BKP143_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";31484;"2018"
"mpDum_2120-DGV-8_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";31484;"2018"
"mpDum_2130-DGV-1_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_Noorderlegmeer";280780;"2018"
"2220-DGV-1_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Gaasperplas";399520;"2018"
"2220-DGV-2_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Gaasperplas";11229;"2018"
"2220-DGV-4_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Gaasperplas";204196;"2018"
"2250-DGV-1_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Ouderkerkerplas";438036;"2018"
"2250-DGV-2_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Ouderkerkerplas";15987;"2018"
"2250-DGV-3_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Ouderkerkerplas";275378;"2018"
"2550-DGV-1_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Botshol";38936;"2018"
"2550-DGV-2_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Botshol";701809;"2018"
"2550-DGV-3_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Botshol";19501;"2018"
"2550-DGV-4_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_Botshol";77727;"2018"
"3100-DGV-1_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";11921;"2018"
"3100-DGV-10_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";4091;"2018"
"3100-DGV-11_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";42524;"2018"
"3100-DGV-12_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";161947;"2018"
"3100-DGV-13_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";5401;"2018"
"3100-DGV-14_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";27793;"2018"
"3100-DGV-15_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";292457;"2018"
"3100-DGV-16_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";16578;"2018"
"3100-DGV-2_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";110548;"2018"
"3100-DGV-3_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";176399;"2018"
"3100-DGV-4_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";9807;"2018"
"3100-DGV-5_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";17250;"2018"
"3100-DGV-6_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";804945;"2018"
"3100-DGV-7_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";8069;"2018"
"3100-DGV-8_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";58369;"2018"
"3100-DGV-9_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";464766;"2018"
"mpDum_4000-DGV-1_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";47600;"2018"
"NTV107_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";61062;"2018"
"NTV117_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";61062;"2018"
"mpDum_4000-DGV-13_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";196560;"2018"
"BUN116_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";196560;"2018"
"mpDum_4000-DGV-14_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";12218;"2018"
"mpDum_4000-DGV-15_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";9976;"2018"
"NAA026_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";119072;"2018"
"mpDum_4000-DGV-17_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";180281;"2018"
"GRV133_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";80546;"2018"
"KMS103_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";36904;"2018"
"KMS106_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";36904;"2018"
"MUI005_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";94920;"2018"
"mpDum_4000-DGV-9_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";39537;"2018"
"BUN118_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";39537;"2018"
"GRV115_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";50726;"2018"
"GRV117_VIS_2018";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6a";"nietNodig";"NL11_VaartenVechtstreek";50726;"2018"
"mpDum_2000-DGV-1_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";715983;"2019"
"ANG121_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";98429;"2019"
"mpDum_2000-DGV-10_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";98429;"2019"
"ANG124_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";98429;"2019"
"ANG125_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";98429;"2019"
"GEI103_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";98429;"2019"
"mpDum_2000-DGV-11_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";166205;"2019"
"BUL106_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";166205;"2019"
"HOD107_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";166205;"2019"
"OUW001_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";166205;"2019"
"WIN101_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";166205;"2019"
"mpDum_2000-DGV-12_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";1079190;"2019"
"AAA107_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";65220;"2019"
"AAA108_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";65220;"2019"
"GEE105_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";65220;"2019"
"GHC106_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";65220;"2019"
"GHC107_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";65220;"2019"
"mpDum_2000-DGV-15_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";252610;"2019"
"mpDum_2000-DGV-4_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";412550;"2019"
"WTV108_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";412550;"2019"
"mpDum_2000-DGV-5_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_Amstellandboezem";283748;"2019"
"mpDum_2500-DGV-1_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Tussenboezema";97926;"2019"
"GWV349_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Tussenboezema";97926;"2019"
"GWV355_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Tussenboezema";97926;"2019"
"GWV460_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Tussenboezema";97926;"2019"
"GWV973_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Tussenboezema";97926;"2019"
"GWV974_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Tussenboezema";97926;"2019"
"2500-DGV-10_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";562844;"2019"
"2500-DGV-11_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";3875796;"2019"
"GWV404_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_MijdrechtseBovenlanden";175932;"2019"
"mpDum_2500-DGV-12_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_MijdrechtseBovenlanden";175932;"2019"
"GWV494_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_MijdrechtseBovenlanden";175932;"2019"
"2500-DGV-3_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";31486;"2019"
"2500-DGV-4_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";545915;"2019"
"2500-DGV-5_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";335506;"2019"
"2500-DGV-6_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";70216;"2019"
"2500-DGV-7_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";2826526;"2019"
"2500-DGV-8_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";1671903;"2019"
"2500-DGV-9_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";182687;"2019"
"mpDum_2540-DGV-1_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_VaartenGrootMijdrec";722747;"2019"
"PGM186_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_VaartenGrootMijdrec";115176;"2019"
"PGM191_VIS_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_VaartenGrootMijdrec";115176;"2019"
"3200-DGV-1_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Spiegelplas";1757577;"2019"
"3200-DGV-2_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Spiegelplas";52152;"2019"
"3200-DGV-3_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Spiegelplas";745891;"2019"
"3230-DGV-5_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_WijdeBlik";1606746;"2019"
"3230-DGV-6_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_WijdeBlik";36807;"2019"
"3230-DGV-7_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_WijdeBlik";120011;"2019"
"3230-DGV-8_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_WijdeBlik";1167340;"2019"
"6100-DGV-1_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_NoorderIJplas";168843;"2019"
"6100-DGV-2_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_NoorderIJplas";11857;"2019"
"6100-DGV-3_2019";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_NoorderIJplas";331625;"2019"
"mpDum_2600-DGV-1_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_VaartenZevenhoven";193146;"2020"
"PZH103_VIS_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_VaartenZevenhoven";31254;"2020"
"PZH109_VIS_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_VaartenZevenhoven";31254;"2020"
"mpDum_2600-DGV-6_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_VaartenZevenhoven";36684;"2020"
"mpDum_2600-DGV-7_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_VaartenZevenhoven";26971;"2020"
"mpDum_2600-DGV-8_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M1a";"nietNodig";"NL11_VaartenZevenhoven";121101;"2020"
"mpDum_2630-DGV-1_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Westveen";148783;"2020"
"NBW163_VIS_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Westveen";84390;"2020"
"NBW204_VIS_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_Westveen";84390;"2020"
"UIN006_VIS_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M7b";"nietNodig";"NL11_Vecht";393173;"2020"
"VEC112_VIS_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M7b";"nietNodig";"NL11_Vecht";393173;"2020"
"mpDum_3000-DGV-2_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M7b";"nietNodig";"NL11_Vecht";393173;"2020"
"mpDum_3000-DGV-3_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M7b";"nietNodig";"NL11_Vecht";572808;"2020"
"VEC109_VIS_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M7b";"nietNodig";"NL11_Vecht";572808;"2020"
"VEC103_VIS_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M7b";"nietNodig";"NL11_Vecht";205276;"2020"
"mpDum_3000-DGV-5_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M7b";"nietNodig";"NL11_Vecht";14810;"2020"
"MTV003_VIS_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M7b";"nietNodig";"NL11_Vecht";418736;"2020"
"mpDum_3000-DGV-7_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M7b";"nietNodig";"NL11_Vecht";58543;"2020"
"HMP003_VIS_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M7b";"nietNodig";"NL11_Vecht";116006;"2020"
"mpDum_3000-DGV-8_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M7b";"nietNodig";"NL11_Vecht";116006;"2020"
"3310-DGV-1_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Waterleidingplas";253638;"2020"
"3310-DGV-2_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Waterleidingplas";11075;"2020"
"3310-DGV-3_2020";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Waterleidingplas";974788;"2020"
"3100-DGV-1_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";11921;"2021"
"3100-DGV-10_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";4091;"2021"
"3100-DGV-11_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";42524;"2021"
"3100-DGV-12_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";161947;"2021"
"3100-DGV-13_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";5401;"2021"
"3100-DGV-14_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";27793;"2021"
"3100-DGV-15_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";292457;"2021"
"3100-DGV-16_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";16578;"2021"
"3100-DGV-2_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";110548;"2021"
"3100-DGV-3_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";176399;"2021"
"3100-DGV-4_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";9807;"2021"
"3100-DGV-5_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";17250;"2021"
"3100-DGV-6_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";804945;"2021"
"3100-DGV-7_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";8069;"2021"
"3100-DGV-9_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M14";"nietNodig";"NL11_Naardermeer";464766;"2021"
"OBT142_VIS_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_OostelijkeBinnenpolder";56730;"2021"
"OBT153_VIS_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_OostelijkeBinnenpolder";56730;"2021"
"mpDum_3302-DGV-11_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_OostelijkeBinnenpolder";304744;"2021"
"mpDum_3302-DGV-4_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_OostelijkeBinnenpolder";161090;"2021"
"3360-DGV-1_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";30879;"2021"
"3360-DGV-10_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";96991;"2021"
"3360-DGV-11_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";73761;"2021"
"3360-DGV-12_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";64949;"2021"
"3360-DGV-13_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";373359;"2021"
"3360-DGV-14_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";185240;"2021"
